blockcollect,ID,condition,p,trialcollect
test,47,m1,3.143793276920437e-14,62
test,47,m1,8.099975327784375e-15,63
test,47,m1,5.187059007143169e-14,64
train,51,m1,5.811485169945768e-37,1
train,51,m1,7.499582789838442e-25,2
train,51,m1,2.3767223393082937e-24,3
train,51,m1,8.858566046809913e-20,4
train,51,m1,6.190385121095018e-20,5
train,51,m1,6.16879735629873e-17,6
train,51,m1,1.3942507271970612e-20,7
train,51,m1,4.1072501880907915e-17,8
train,51,m1,1.2201383609047292e-15,9
train,51,m1,4.3392878494995127e-16,10
train,51,m1,7.440062122973917e-15,11
train,51,m1,3.2762580066844583e-15,12
train,51,m1,4.4180940743763787e-17,13
train,51,m1,9.897236940322861e-15,14
train,51,m1,7.401761013634751e-18,15
train,51,m1,1.4250885968745275e-17,16
train,51,m1,1.5240635232584656e-15,17
train,51,m1,9.148237468801406e-16,18
train,51,m1,1.6551922438366506e-16,19
train,51,m1,2.135118200075181e-16,20
train,51,m1,7.974373153079889e-17,21
train,51,m1,3.35697419027222e-14,22
train,51,m1,1.2372110511104685e-14,23
train,51,m1,2.0147017463622435e-14,24
train,51,m1,2.2068142451043372e-16,25
train,51,m1,8.31735735514795e-14,26
train,51,m1,7.966448101067141e-16,27
train,51,m1,4.7741233302799405e-15,28
train,51,m1,4.524949001208183e-16,29
train,51,m1,8.896321399958504e-16,30
train,51,m1,4.333879014735702e-16,31
train,51,m1,2.4421152491731213e-13,32
train,51,m1,3.915138483442086e-16,33
train,51,m1,2.3428306210738874e-14,34
train,51,m1,2.6970299840558924e-14,35
train,51,m1,1.4817104994672113e-15,36
train,51,m1,2.997803389752455e-16,37
train,51,m1,8.137522096050495e-14,38
train,51,m1,2.258306304410212e-16,39
train,51,m1,4.029329377341602e-15,40
test,51,m1,3.2652436911675626e-25,41
test,51,m1,1.3841439372048557e-20,42
test,51,m1,5.1422878313838046e-21,43
test,51,m1,1.858407756330472e-16,44
test,51,m1,1.0663805661880495e-19,45
test,51,m1,4.0890182071516913e-19,46
test,51,m1,1.1972716410849704e-17,47
test,51,m1,8.588327938359105e-15,48
test,51,m1,1.7016741032595164e-16,49
test,51,m1,3.378619185503062e-15,50
test,51,m1,4.505783716106252e-15,51
test,51,m1,4.6665840272965345e-15,52
test,51,m1,6.20489580939812e-15,53
test,51,m1,3.1360477958925067e-15,54
test,51,m1,1.537220803665522e-16,55
test,51,m1,3.1073808657651914e-16,56
test,51,m1,1.790763811041862e-15,57
test,51,m1,7.910726038632017e-16,58
test,51,m1,2.2111629916648796e-15,59
test,51,m1,3.072356847489614e-15,60
test,51,m1,1.393964323582065e-14,61
test,51,m1,1.9720317840179503e-14,62
test,51,m1,1.7667032710748422e-17,63
test,51,m1,3.659222312093688e-14,64
train,52,m1,2.508664968006817e-34,1
train,52,m1,4.5423435282271816e-24,2
train,52,m1,1.1249133789257558e-22,3
train,52,m1,1.916300787370466e-18,4
train,52,m1,9.613572488430093e-18,5
train,52,m1,7.434742255620889e-19,6
train,52,m1,8.707820907442965e-23,7
train,52,m1,4.3818890407094227e-17,8
train,52,m1,3.901928739931859e-17,9
train,52,m1,1.4160884747632565e-16,10
train,52,m1,2.2629973846303433e-15,11
train,52,m1,1.8825262783497094e-15,12
train,52,m1,2.9053297853458282e-15,13
train,52,m1,2.582789713987854e-20,14
train,52,m1,3.9731431280300833e-19,15
train,52,m1,5.179703418027838e-17,16
train,52,m1,9.042797748736006e-16,17
train,52,m1,1.7965645044228963e-15,18
train,52,m1,1.2525482766864021e-15,19
train,52,m1,2.3657598453077086e-15,20
train,52,m1,4.70825778360365e-17,21
train,52,m1,3.217890448596822e-15,22
train,52,m1,3.2284472849162485e-16,23
train,52,m1,4.9213960885512086e-17,24
train,52,m1,4.897102349825898e-15,25
train,52,m1,8.700318108312757e-17,26
train,52,m1,3.8656185550654354e-16,27
train,52,m1,1.2478449568401832e-14,28
train,52,m1,1.3312164351928657e-16,29
train,52,m1,4.855782070955583e-16,30
train,52,m1,5.95013063935801e-16,31
train,52,m1,1.995537414172378e-15,32
train,52,m1,1.1648913251343371e-16,33
train,52,m1,1.8016905360614425e-15,34
train,52,m1,1.3060751473595983e-15,35
train,52,m1,1.5959148929543246e-15,36
train,52,m1,1.7500928888047364e-14,37
train,52,m1,6.1656387969081985e-15,38
train,52,m1,2.3946140226559264e-15,39
train,52,m1,6.7081820343494174e-15,40
test,52,m1,4.2379469540209076e-23,41
test,52,m1,9.85483142385673e-20,42
test,52,m1,1.2286042169845195e-16,43
test,52,m1,1.3210004589107668e-19,44
test,52,m1,1.17594748737617e-15,45
test,52,m1,4.416832985833753e-20,46
test,52,m1,1.6244105660891588e-18,47
test,52,m1,1.8237957401743952e-16,48
test,52,m1,1.8238836463124524e-15,49
test,52,m1,3.5867168106164e-16,50
test,52,m1,5.147277342445718e-16,51
test,52,m1,4.908207686300786e-18,52
test,52,m1,2.1540446549732108e-17,53
test,52,m1,1.4774282185232488e-15,54
test,52,m1,5.383602181707628e-16,55
test,52,m1,1.0832647187711307e-15,56
test,52,m1,2.5341161139039734e-16,57
test,52,m1,1.5306151113472408e-15,58
test,52,m1,3.087187070907057e-16,59
test,52,m1,8.587051142070238e-16,60
test,52,m1,1.2275338055672065e-15,61
test,52,m1,2.662485862884494e-15,62
test,52,m1,2.3511841023513566e-15,63
test,52,m1,3.065722250172008e-14,64
train,53,m1,9.277334894334917e-35,1
train,53,m1,8.244280796394853e-25,2
train,53,m1,9.231898118908325e-18,3
train,53,m1,5.367352801138588e-23,4
train,53,m1,8.734767966824982e-21,5
train,53,m1,1.0628364281355048e-17,6
train,53,m1,2.9481354953078307e-16,7
train,53,m1,3.844615049649285e-17,8
train,53,m1,2.8420877735168918e-21,9
train,53,m1,2.5457784092832666e-18,10
train,53,m1,5.282882288043007e-17,11
train,53,m1,1.5200439474324244e-18,12
train,53,m1,1.4601522867322828e-17,13
train,53,m1,2.883056895179099e-16,14
train,53,m1,1.6784219238917528e-17,15
train,53,m1,8.630164060294298e-16,16
train,53,m1,9.285903748485177e-17,17
train,53,m1,1.3801627634455474e-17,18
train,53,m1,3.4023543192345483e-15,19
train,53,m1,2.844721189837994e-15,20
train,53,m1,4.277476348092569e-17,21
train,53,m1,1.0074597301497337e-16,22
train,53,m1,9.814529255221163e-15,23
train,53,m1,1.0783372104795973e-15,24
train,53,m1,5.714469662168511e-16,25
train,53,m1,1.1508243743553216e-17,26
train,53,m1,6.545735091109672e-16,27
train,53,m1,1.567968438464032e-14,28
train,53,m1,2.8674246374397246e-16,29
train,53,m1,3.4674556304341785e-16,30
train,53,m1,7.520473607634727e-16,31
train,53,m1,4.1557628090046995e-16,32
train,53,m1,1.4852722730104156e-16,33
train,53,m1,1.720171661701215e-15,34
train,53,m1,3.3977924115388735e-15,35
train,53,m1,2.5725792447640807e-15,36
train,53,m1,1.889013915450967e-15,37
train,53,m1,6.627844876829728e-16,38
train,53,m1,2.565961164588946e-15,39
train,53,m1,3.834219996622784e-15,40
test,53,m1,3.573019984516658e-21,41
test,53,m1,1.2005785437378349e-17,42
test,53,m1,6.891774826933458e-20,43
test,53,m1,3.225998249725699e-20,44
test,53,m1,4.404785979091319e-18,45
test,53,m1,5.637678829766906e-18,46
test,53,m1,4.705485603585964e-16,47
test,53,m1,8.301656413624466e-15,48
test,53,m1,4.519494109027865e-16,49
test,53,m1,3.204555264801063e-17,50
test,53,m1,2.463327062076724e-19,51
test,53,m1,2.743726328102871e-16,52
test,53,m1,9.282728036677463e-17,53
test,53,m1,2.3927735788802204e-16,54
test,53,m1,5.759032594919152e-17,55
test,53,m1,4.694448870162359e-15,56
test,53,m1,2.8014104894207503e-15,57
test,53,m1,4.2117175408025226e-16,58
test,53,m1,6.755085107375085e-17,59
test,53,m1,2.2361887918497447e-15,60
test,53,m1,6.730890140632358e-15,61
test,53,m1,7.0360776997148585e-16,62
test,53,m1,4.876644386567338e-15,63
test,53,m1,7.465001949314635e-16,64
train,56,m1,3.4852293133236245e-31,1
train,56,m1,1.2920265250575526e-23,2
train,56,m1,4.42762981247789e-18,3
train,56,m1,1.1179893258795775e-21,4
train,56,m1,1.8181049360833774e-17,5
train,56,m1,1.7988404290126094e-16,6
train,56,m1,4.231020755273067e-21,7
train,56,m1,6.320700142243478e-17,8
train,56,m1,1.2757765819673262e-18,9
train,56,m1,2.242798984030558e-16,10
train,56,m1,1.2055998609282768e-16,11
train,56,m1,3.4479824422384757e-19,12
train,56,m1,9.134586606414117e-17,13
train,56,m1,3.223232473636918e-16,14
train,56,m1,3.848044474294481e-16,15
train,56,m1,6.364269928863463e-16,16
train,56,m1,4.115537743735185e-16,17
train,56,m1,6.052213991369914e-16,18
train,56,m1,5.302583414128305e-18,19
train,56,m1,2.4229193226543233e-15,20
train,56,m1,5.770641082199598e-18,21
train,56,m1,7.0215240854942535e-15,22
train,56,m1,6.0811557307490546e-15,23
train,56,m1,5.3845926808603235e-15,24
train,56,m1,3.284364694324833e-16,25
train,56,m1,1.2765838688861474e-17,26
train,56,m1,7.441165806904189e-15,27
train,56,m1,3.2546222441127417e-15,28
train,56,m1,1.1703765252122988e-16,29
train,56,m1,1.3837338014116124e-16,30
train,56,m1,9.009991103897663e-16,31
train,56,m1,3.6348306643006084e-16,32
train,56,m1,2.915659127144468e-17,33
train,56,m1,6.534395966923897e-16,34
train,56,m1,3.825165214416636e-15,35
train,56,m1,7.634626437991177e-15,36
train,56,m1,2.1810594407194617e-15,37
train,56,m1,5.041792941392351e-15,38
train,56,m1,1.0845054102806215e-15,39
train,56,m1,1.6670016671845207e-14,40
test,56,m1,1.0360815825461178e-22,41
test,56,m1,1.5282780548015376e-17,42
test,56,m1,1.0896253753765552e-19,43
test,56,m1,1.6274856637830645e-16,44
test,56,m1,3.8417447122442106e-20,45
test,56,m1,8.155657579670978e-15,46
test,56,m1,4.1860712360442345e-17,47
test,56,m1,1.027394406545083e-18,48
test,56,m1,4.879039147232573e-17,49
test,56,m1,1.8398116442818714e-17,50
test,56,m1,1.5988163619634968e-14,51
test,56,m1,3.8479896818507052e-16,52
test,56,m1,3.13447056760516e-17,53
test,56,m1,2.7135035212712266e-13,54
test,56,m1,1.1995434959460698e-15,55
test,56,m1,2.113286217027277e-13,56
test,56,m1,1.3661060697061276e-17,57
test,56,m1,4.9496306745334e-16,58
test,56,m1,3.2454038257290956e-16,59
test,56,m1,2.675353428377436e-13,60
test,56,m1,8.71409496685095e-16,61
test,56,m1,3.783557600794789e-14,62
test,56,m1,1.241761550331135e-16,63
test,56,m1,2.2772804692330895e-13,64
train,57,m1,1.0435204980295154e-33,1
train,57,m1,1.0035165965850275e-21,2
train,57,m1,1.6846182640670233e-20,3
train,57,m1,7.896749511101663e-20,4
train,57,m1,3.1440496086117385e-18,5
train,57,m1,1.9362072507030727e-19,6
train,57,m1,3.1806707554858393e-18,7
train,57,m1,1.0979526439621572e-17,8
train,57,m1,2.665623802316716e-16,9
train,57,m1,8.603612753771428e-16,10
train,57,m1,1.0944428008178089e-16,11
train,57,m1,2.210710729010605e-16,12
train,57,m1,5.109259393573842e-17,13
train,57,m1,4.508259242686496e-18,14
train,57,m1,8.514208426188736e-17,15
train,57,m1,6.84083078202123e-15,16
train,57,m1,2.4574988074512697e-16,17
train,57,m1,8.662917236177846e-16,18
train,57,m1,2.5042619082824035e-16,19
train,57,m1,7.561889283590726e-16,20
train,57,m1,1.2000916321420617e-16,21
train,57,m1,3.47179779925449e-17,22
train,57,m1,3.7955837534040817e-16,23
train,57,m1,1.658738929605482e-16,24
train,57,m1,3.012411531719039e-16,25
train,57,m1,1.101417587742856e-15,26
train,57,m1,5.656708897308464e-16,27
train,57,m1,3.228395404148229e-16,28
train,57,m1,8.464949225141162e-16,29
train,57,m1,3.0654590346836487e-15,30
train,57,m1,1.468539137137407e-15,31
train,57,m1,8.794517568819194e-16,32
train,57,m1,6.063553115555689e-16,33
train,57,m1,1.4605985420700768e-14,34
train,57,m1,1.2015626107340872e-15,35
train,57,m1,1.4507274106851883e-15,36
train,57,m1,8.082091921168995e-15,37
train,57,m1,7.456837081098696e-16,38
train,57,m1,1.9265838500681946e-15,39
train,57,m1,1.4962140752164572e-14,40
test,57,m1,9.92543789465506e-27,41
test,57,m1,2.1193809709996548e-22,42
test,57,m1,7.837108173349456e-22,43
test,57,m1,1.4634333348211262e-19,44
test,57,m1,1.4949335721205924e-21,45
test,57,m1,6.90438682388366e-18,46
test,57,m1,2.0085970210927042e-16,47
test,57,m1,3.161969227539975e-16,48
test,57,m1,9.122888287319147e-17,49
test,57,m1,4.835607334338762e-15,50
test,57,m1,4.652906562780746e-16,51
test,57,m1,1.7349684537870208e-16,52
test,57,m1,1.1015379723004846e-15,53
test,57,m1,6.4634293231414456e-15,54
test,57,m1,4.97218927950115e-15,55
test,57,m1,5.494775997188584e-15,56
test,57,m1,2.519549546034976e-18,57
test,57,m1,8.718370365652216e-16,58
test,57,m1,1.765796350251239e-16,59
test,57,m1,9.025667433820074e-17,60
test,57,m1,5.888733456176282e-16,61
test,57,m1,6.390709003520822e-15,62
test,57,m1,6.140172010195169e-16,63
test,57,m1,2.904009896255769e-15,64
train,59,m1,1.057239148931825e-31,1
train,59,m1,1.6179795912459865e-23,2
train,59,m1,1.6706569457062593e-21,3
train,59,m1,2.9987344477063322e-18,4
train,59,m1,6.959401365653643e-17,5
train,59,m1,1.063756287227111e-20,6
train,59,m1,1.4813334043695606e-17,7
train,59,m1,3.13729909103027e-19,8
train,59,m1,5.126410487266761e-18,9
train,59,m1,5.120366692121143e-18,10
train,59,m1,8.915054195331523e-17,11
train,59,m1,6.559894835009804e-16,12
train,59,m1,2.32721772862527e-16,13
train,59,m1,2.4984884258348e-15,14
train,59,m1,7.264951957763381e-17,15
train,59,m1,7.750158734294123e-18,16
train,59,m1,1.85940540232366e-16,17
train,59,m1,7.323328575133086e-18,18
train,59,m1,8.022943610462227e-16,19
train,59,m1,2.211935055578857e-17,20
train,59,m1,3.034831593860354e-15,21
train,59,m1,2.3155632501027652e-17,22
train,59,m1,6.2144922691740375e-15,23
train,59,m1,1.2499546915804115e-17,24
train,59,m1,3.973710263737565e-19,25
train,59,m1,1.40867370716167e-15,26
train,59,m1,5.091737815610727e-15,27
train,59,m1,1.5582522082293725e-15,28
train,59,m1,2.856253374008272e-14,29
train,59,m1,4.573854830698074e-17,30
train,59,m1,2.2912944260575045e-15,31
train,59,m1,5.93994525874969e-14,32
train,59,m1,1.5709144508183179e-16,33
train,59,m1,8.355732532224397e-17,34
train,59,m1,4.9673198326711726e-17,35
train,59,m1,2.9720768153875245e-17,36
train,59,m1,3.2599168353077915e-15,37
train,59,m1,2.5022977447568392e-15,38
train,59,m1,3.1677395336140264e-15,39
train,59,m1,1.7228108840159614e-16,40
test,59,m1,2.606502125885571e-26,41
test,59,m1,3.690897470799626e-19,42
test,59,m1,2.2687744404981932e-17,43
test,59,m1,8.629419366843287e-22,44
test,59,m1,1.7756955670235427e-19,45
test,59,m1,5.423672067894228e-17,46
test,59,m1,3.55842431596519e-22,47
test,59,m1,3.997594493879332e-16,48
test,59,m1,5.110193115049292e-17,49
test,59,m1,1.7339616545440466e-14,50
test,59,m1,1.8193398651218488e-14,51
test,59,m1,2.3740827910474294e-15,52
test,59,m1,2.228938909799253e-14,53
test,59,m1,5.441665337329845e-15,54
test,59,m1,3.936153635561261e-15,55
test,59,m1,6.459327566094367e-14,56
test,59,m1,2.41651367834236e-14,57
test,59,m1,7.307905792612034e-17,58
test,59,m1,1.8794793737834936e-13,59
test,59,m1,2.712555115420845e-13,60
test,59,m1,1.6005659932193453e-14,61
test,59,m1,4.748727164938888e-16,62
test,59,m1,1.6190922300790556e-13,63
test,59,m1,6.119735619806985e-17,64
train,61,m1,6.617316878259446e-35,1
train,61,m1,6.994630853646596e-23,2
train,61,m1,7.419832712820533e-21,3
train,61,m1,2.765297503404233e-21,4
train,61,m1,2.0594898614570638e-19,5
train,61,m1,6.918747092907887e-18,6
train,61,m1,3.828608050141103e-19,7
train,61,m1,1.0673835392243822e-16,8
train,61,m1,8.805998331141256e-19,9
train,61,m1,2.8044901060023424e-18,10
train,61,m1,6.25208782653792e-17,11
train,61,m1,1.8581338602860435e-18,12
train,61,m1,3.06957857942262e-16,13
train,61,m1,2.9064688858412076e-16,14
train,61,m1,3.3017006794282706e-17,15
train,61,m1,1.392465917004416e-17,16
train,61,m1,1.1320260762039559e-15,17
train,61,m1,6.383641307669373e-17,18
train,61,m1,4.050006722133501e-15,19
train,61,m1,1.8346835281481816e-15,20
train,61,m1,3.6780063688418834e-15,21
train,61,m1,2.339761757178514e-17,22
train,61,m1,5.177636789985435e-17,23
train,61,m1,7.639418103373794e-15,24
train,61,m1,1.1765694213176914e-14,25
train,61,m1,1.0901631668518066e-15,26
train,61,m1,2.3989554635572987e-17,27
train,61,m1,1.0317385610951729e-14,28
train,61,m1,4.978465264244712e-16,29
train,61,m1,7.168639732388696e-15,30
train,61,m1,5.450543724924727e-16,31
train,61,m1,8.987997046389258e-15,32
train,61,m1,4.4349429625955856e-15,33
train,61,m1,4.827870958915015e-15,34
train,61,m1,7.981588073845483e-15,35
train,61,m1,1.1767040995563048e-14,36
train,61,m1,7.697516940258914e-15,37
train,61,m1,2.774108965816497e-14,38
train,61,m1,1.7119684440685887e-14,39
train,61,m1,2.672628489504801e-14,40
test,61,m1,2.336452173388119e-24,41
test,61,m1,5.476766971616659e-18,42
test,61,m1,1.4236405189845557e-19,43
test,61,m1,4.897730318877168e-16,44
test,61,m1,5.072219106011554e-16,45
test,61,m1,9.207644149372504e-19,46
test,61,m1,1.418864062765066e-17,47
test,61,m1,3.745918241239622e-16,48
test,61,m1,6.597633407765694e-19,49
test,61,m1,2.4267978865198008e-15,50
test,61,m1,1.1189436258638336e-16,51
test,61,m1,1.2292782699220768e-16,52
test,61,m1,3.5746357385083895e-15,53
test,61,m1,3.0149704076647826e-14,54
test,61,m1,6.752846293416374e-16,55
test,61,m1,1.0343078661340793e-14,56
test,61,m1,1.256559062394946e-14,57
test,61,m1,6.378828307644397e-16,58
test,61,m1,3.775123524332388e-14,59
test,61,m1,6.408890036338044e-16,60
test,61,m1,1.7020350515269123e-13,61
test,61,m1,1.5774567744842325e-15,62
test,61,m1,1.4722976256122816e-13,63
test,61,m1,6.656733464891428e-16,64
train,62,m1,3.0181087453720936e-33,1
train,62,m1,7.884470372356967e-23,2
train,62,m1,3.04237649682463e-19,3
train,62,m1,4.686172848362536e-21,4
train,62,m1,5.832832553156821e-19,5
train,62,m1,9.915237813202669e-18,6
train,62,m1,8.247464268054373e-19,7
train,62,m1,3.1397534062180667e-16,8
train,62,m1,9.712433409473286e-16,9
train,62,m1,1.663504052416604e-17,10
train,62,m1,1.6338836742105906e-15,11
train,62,m1,5.615419482201165e-17,12
train,62,m1,2.737531923220041e-15,13
train,62,m1,3.985546029231068e-18,14
train,62,m1,8.374872247519233e-15,15
train,62,m1,1.0593927892186628e-15,16
train,62,m1,1.6581879280558482e-17,17
train,62,m1,2.7206629444381162e-16,18
train,62,m1,2.2460172963015626e-14,19
train,62,m1,3.208484703582935e-17,20
train,62,m1,1.7939723718460613e-15,21
train,62,m1,7.440538049611155e-16,22
train,62,m1,2.181336674603098e-14,23
train,62,m1,1.6098347359479702e-14,24
train,62,m1,4.337641746845642e-15,25
train,62,m1,2.5460104470108498e-14,26
train,62,m1,1.1517412213462754e-17,27
train,62,m1,3.0761970831142283e-15,28
train,62,m1,4.20199450254055e-15,29
train,62,m1,5.097439644364949e-17,30
train,62,m1,6.521070762235048e-15,31
train,62,m1,1.595437510479208e-17,32
train,62,m1,1.111024656606438e-14,33
train,62,m1,9.168642916017235e-15,34
train,62,m1,1.0169638839808287e-13,35
train,62,m1,1.1885186845111972e-14,36
train,62,m1,2.0143608156009737e-17,37
train,62,m1,2.8282901059139762e-14,38
train,62,m1,1.7556945559129455e-16,39
train,62,m1,1.0200970812196861e-17,40
test,62,m1,5.824023116993584e-23,41
test,62,m1,3.44713181945661e-21,42
test,62,m1,2.7487788196626483e-19,43
test,62,m1,2.3585572865754238e-21,44
test,62,m1,2.5817357437157936e-17,45
test,62,m1,1.8593684769811157e-16,46
test,62,m1,6.74897695757781e-20,47
test,62,m1,8.317754457593949e-19,48
test,62,m1,5.408059861012902e-17,49
test,62,m1,5.780781489328886e-17,50
test,62,m1,3.6906615175298955e-18,51
test,62,m1,3.475435210192906e-16,52
test,62,m1,3.5665099793918116e-18,53
test,62,m1,6.154946911773244e-16,54
test,62,m1,3.910131724630425e-17,55
test,62,m1,1.9993512594267295e-16,56
test,62,m1,3.0277635274319906e-15,57
test,62,m1,2.4023034936302193e-16,58
test,62,m1,2.1658351881628682e-16,59
test,62,m1,1.5698818647160557e-16,60
test,62,m1,7.41569298508141e-15,61
test,62,m1,6.103190022322454e-17,62
test,62,m1,2.824453385476093e-15,63
test,62,m1,1.7164814567873833e-15,64
train,65,m1,3.429458276804094e-35,1
train,65,m1,2.7623106472474036e-24,2
train,65,m1,1.6782132486798668e-21,3
train,65,m1,5.931648356925973e-22,4
train,65,m1,5.119554710952345e-19,5
train,65,m1,4.362464730616116e-19,6
train,65,m1,1.5430449451353802e-18,7
train,65,m1,3.425490243330301e-17,8
train,65,m1,8.885107610179143e-17,9
train,65,m1,2.2733480213666724e-16,10
train,65,m1,3.428523431918472e-18,11
train,65,m1,3.903768389614177e-16,12
train,65,m1,3.792260525514648e-15,13
train,65,m1,6.096812711262577e-15,14
train,65,m1,5.0059571082112795e-17,15
train,65,m1,6.895776750518432e-16,16
train,65,m1,2.547584996556501e-16,17
train,65,m1,3.49566559952134e-17,18
train,65,m1,1.1872250693243709e-16,19
train,65,m1,1.724385269448979e-14,20
train,65,m1,1.4803073046867898e-14,21
train,65,m1,4.864100675651449e-15,22
train,65,m1,4.566971258633534e-15,23
train,65,m1,4.0403817173472606e-14,24
train,65,m1,1.2625613072657794e-14,25
train,65,m1,1.0450372324769495e-14,26
train,65,m1,2.9443952836863754e-14,27
train,65,m1,6.469649170776429e-14,28
train,65,m1,1.7654965217637347e-14,29
train,65,m1,3.197391192482084e-15,30
train,65,m1,6.095741426342537e-17,31
train,65,m1,8.205512244880472e-15,32
train,65,m1,6.296460441573224e-17,33
train,65,m1,1.6674141351721421e-16,34
train,65,m1,1.6933086470537553e-14,35
train,65,m1,4.707865766167749e-16,36
train,65,m1,2.6320011471128116e-15,37
train,65,m1,2.939735046053436e-16,38
train,65,m1,1.1264268326687671e-13,39
train,65,m1,4.119974354082137e-14,40
test,65,m1,4.771711936168338e-24,41
test,65,m1,6.163560841286467e-22,42
test,65,m1,2.913032073897303e-19,43
test,65,m1,4.0622819202963875e-19,44
test,65,m1,1.118950110959836e-15,45
test,65,m1,3.559936805197771e-16,46
test,65,m1,1.2371209843766513e-19,47
test,65,m1,3.522506038755522e-18,48
test,65,m1,5.215879387876791e-15,49
test,65,m1,4.2627592168084747e-16,50
test,65,m1,8.094671948622497e-16,51
test,65,m1,2.3670190127233614e-16,52
test,65,m1,1.6159060351798285e-15,53
test,65,m1,1.5968450410095282e-15,54
test,65,m1,1.857949617385126e-15,55
test,65,m1,5.212790512828039e-14,56
test,65,m1,1.8737342881154466e-15,57
test,65,m1,5.532285241895141e-14,58
test,65,m1,2.2792407237016022e-15,59
test,65,m1,2.0314649519048798e-15,60
test,65,m1,2.0989950771412025e-14,61
test,65,m1,3.644882563104353e-16,62
test,65,m1,8.741796914693106e-17,63
test,65,m1,4.8434648354739665e-15,64
train,67,m1,5.59410988688485e-35,1
train,67,m1,4.208157988517952e-24,2
train,67,m1,3.55223213651244e-23,3
train,67,m1,4.533919432188354e-20,4
train,67,m1,4.432590518008947e-19,5
train,67,m1,1.4680153661150444e-20,6
train,67,m1,3.1147165433196893e-18,7
train,67,m1,8.526396436206338e-17,8
train,67,m1,1.7861780805445457e-17,9
train,67,m1,1.7836142176923253e-16,10
train,67,m1,3.907461420176981e-18,11
train,67,m1,3.3256544270694873e-15,12
train,67,m1,8.764981741706673e-15,13
train,67,m1,2.2331338087067944e-16,14
train,67,m1,2.1785688726869585e-16,15
train,67,m1,5.778575894943574e-17,16
train,67,m1,3.9617718823531714e-16,17
train,67,m1,3.338345945234672e-15,18
train,67,m1,1.594362832133423e-14,19
train,67,m1,7.59080222384966e-16,20
train,67,m1,5.721092401024855e-16,21
train,67,m1,1.8299822835326834e-15,22
train,67,m1,1.0772526398477797e-13,23
train,67,m1,2.6519865718659216e-16,24
train,67,m1,5.625407959412984e-15,25
train,67,m1,5.1616243018030167e-14,26
train,67,m1,1.3437555138973243e-14,27
train,67,m1,9.553254319344048e-14,28
train,67,m1,3.285972415798281e-15,29
train,67,m1,7.712457330899059e-16,30
train,67,m1,7.451700885064783e-16,31
train,67,m1,2.012795447892471e-13,32
train,67,m1,4.3063697668890464e-16,33
train,67,m1,3.3888063660563947e-14,34
train,67,m1,2.3936354349040517e-16,35
train,67,m1,7.269576921768023e-14,36
train,67,m1,2.4629715042641387e-13,37
train,67,m1,4.3754171293042265e-13,38
train,67,m1,7.257222709063094e-13,39
train,67,m1,1.5289983636789488e-17,40
test,67,m1,4.1539822139688485e-26,41
test,67,m1,1.0178965378059901e-19,42
test,67,m1,1.3419905288458178e-17,43
test,67,m1,4.207004613088053e-18,44
test,67,m1,3.16581579473587e-14,45
test,67,m1,1.3499420307858329e-15,46
test,67,m1,1.4457322668128166e-14,47
test,67,m1,8.363543686636675e-20,48
test,67,m1,2.077558076144515e-17,49
test,67,m1,3.979561625653431e-17,50
test,67,m1,1.3517781186946076e-13,51
test,67,m1,1.1795705649289318e-15,52
test,67,m1,1.9866078996687991e-13,53
test,67,m1,1.6382407058121483e-15,54
test,67,m1,7.115880908840422e-16,55
test,67,m1,6.577409888172247e-16,56
test,67,m1,2.875296029915264e-14,57
test,67,m1,1.2967435971379345e-15,58
test,67,m1,3.2147639970489473e-17,59
test,67,m1,1.1971986715788446e-13,60
test,67,m1,7.595760500613002e-13,61
test,67,m1,5.402280727796749e-13,62
test,67,m1,6.818711178348174e-17,63
test,67,m1,1.800986334044919e-16,64
train,73,m1,1.472409412611177e-31,1
train,73,m1,2.2515340086504386e-25,2
train,73,m1,3.2255078483486256e-22,3
train,73,m1,1.0613990001959196e-19,4
train,73,m1,7.728490738148297e-18,5
train,73,m1,6.639917846703639e-19,6
train,73,m1,6.2441300181729145e-18,7
train,73,m1,1.3758895484010985e-17,8
train,73,m1,1.5861983662581337e-16,9
train,73,m1,1.8611892007710184e-16,10
train,73,m1,1.9197353239918476e-17,11
train,73,m1,3.0141977124465617e-16,12
train,73,m1,1.7476821536275118e-16,13
train,73,m1,3.9767916293925623e-16,14
train,73,m1,9.24205166166574e-16,15
train,73,m1,4.560781737425041e-17,16
train,73,m1,1.2233879816310467e-14,17
train,73,m1,1.3504356127660657e-16,18
train,73,m1,5.928644060464129e-15,19
train,73,m1,6.672880559844055e-16,20
train,73,m1,1.439659125284298e-15,21
train,73,m1,2.6221387189914562e-15,22
train,73,m1,2.010908521066202e-15,23
train,73,m1,1.9967139852877618e-14,24
train,73,m1,3.131688964345936e-15,25
train,73,m1,2.54567043739791e-16,26
train,73,m1,5.508608892250194e-15,27
train,73,m1,2.3910450493326704e-15,28
train,73,m1,2.1878850439666737e-15,29
train,73,m1,5.049356098578385e-16,30
train,73,m1,1.2884849200230867e-15,31
train,73,m1,2.3033062002825178e-14,32
train,73,m1,2.0276452568292365e-14,33
train,73,m1,1.7669703379161335e-15,34
train,73,m1,1.2088229959931248e-14,35
train,73,m1,5.296630850386806e-14,36
train,73,m1,1.1648198037898534e-14,37
train,73,m1,3.9366529614836675e-15,38
train,73,m1,5.630573589841814e-15,39
train,73,m1,5.897342889634588e-14,40
