blockcollect,ID,condition,correctcollect,p,trialcollect,recall_likelihood
train,2,m1,0.4166666666666667,0.01174292198324328,12,1.936879028554714e-09
train,2,m1,0.4166666666666667,0.0013413856417945741,13,1.925908010332854e-09
train,2,m1,0.5,0.15721134347933918,14,2.0369090013255688e-09
train,2,m1,0.5,0.0008709842901896683,15,1.949484373901733e-09
train,2,m1,0.4166666666666667,0.01804378959297049,16,2.047776166723244e-09
train,2,m1,0.4166666666666667,0.00011042875831005445,17,2.0538747759866643e-09
train,2,m1,0.3333333333333333,0.011742921982917447,18,1.995416065194339e-09
train,2,m1,0.3333333333333333,0.0005370416843697936,19,2.026177301315e-09
train,2,m1,0.4166666666666667,0.00014124288859801825,20,1.9456852630918193e-09
train,2,m1,0.5833333333333334,0.016029581476139716,21,1.897195735094561e-09
train,2,m1,0.3333333333333333,0.01148740507818115,22,1.9212874753260627e-09
train,2,m1,0.16666666666666666,3.745673802178601e-05,23,2.0391895433063285e-09
train,2,m1,0.4166666666666667,0.007077594608201676,24,1.920209582265002e-09
train,2,m1,0.5,0.0007330488453833108,25,1.8973154154735524e-09
train,2,m1,0.25,0.0012296401723600329,26,2.0827373681647785e-09
train,2,m1,0.5,0.15541595669023653,27,2.003524406988549e-09
train,2,m1,0.5,0.011851321842691763,28,2.0662529073677623e-09
train,2,m1,0.3333333333333333,0.0008241253432899587,29,1.936070531762516e-09
train,2,m1,0.4166666666666667,2.380211083253522e-05,30,2.0782312843045996e-09
train,2,m1,0.25,7.83531810288963e-06,31,2.0299411532677275e-09
train,2,m1,0.5,0.1572113427571528,32,1.9921156650895584e-09
train,2,m1,0.5,0.1572113427571528,33,2.0123408458167904e-09
train,2,m1,0.4166666666666667,0.0003225904544268505,34,2.046282032016435e-09
train,2,m1,0.4166666666666667,0.0007561637481760085,35,1.95263765695645e-09
train,2,m1,0.4166666666666667,0.01185132184269176,36,2.0150676751813985e-09
train,2,m1,0.5,4.202612249493786e-05,37,2.047447797905355e-09
train,2,m1,0.08333333333333333,7.504467306099573e-05,38,1.918995511588652e-09
train,2,m1,0.3333333333333333,0.0005277925194435074,39,1.9983783379834494e-09
train,2,m1,0.5,0.15619151895950809,40,1.905936115182149e-09
test,2,m1,0.25,2.7340652328849225e-05,41,1.9237505808030114e-09
test,2,m1,0.25,0.00035190860300425835,42,1.8767597653547212e-09
test,2,m1,0.5,0.00021978489061311965,43,2.067933820626638e-09
test,2,m1,0.16666666666666666,0.0030030719026495484,44,2.012593011506541e-09
test,2,m1,0.3333333333333333,0.0019370506291442793,45,1.975517859904365e-09
test,2,m1,0.4166666666666667,3.656535442903954e-06,46,1.9947561633321508e-09
test,2,m1,0.16666666666666666,0.0484366361275418,47,1.890091479449749e-09
test,2,m1,0.16666666666666666,0.04776066590660482,48,2.028447012780019e-09
test,2,m1,0.3333333333333333,0.0032809265557867655,49,1.896091420886447e-09
test,2,m1,0.16666666666666666,0.0014207238250555417,50,1.9826170727727895e-09
test,2,m1,0.4166666666666667,5.513124610392261e-06,51,1.933258575901425e-09
