blockcollect,ID,condition,p,trialcollect
test,7,m1,9.54668725863512e-20,46
test,7,m1,2.1289900384627823e-14,47
test,7,m1,1.786363474880876e-15,48
test,7,m1,2.444257226090138e-14,49
test,7,m1,5.602419569927797e-14,50
test,7,m1,4.2529579868175584e-16,51
test,7,m1,9.288988510130179e-15,52
test,7,m1,1.467543026391436e-14,53
test,7,m1,1.0098959954293841e-15,54
test,7,m1,3.764960230108168e-15,55
test,7,m1,4.9117771956370786e-15,56
test,7,m1,1.3307848983760192e-15,57
test,7,m1,7.221328569839702e-16,58
test,7,m1,7.46110055791123e-14,59
test,7,m1,6.668725969116891e-15,60
test,7,m1,8.301622532306575e-15,61
test,7,m1,2.2427727789487524e-15,62
test,7,m1,1.2337519803121188e-15,63
test,7,m1,1.7392565845522753e-15,64
train,8,m1,1.3487127307617185e-28,1
train,8,m1,2.8455729100041893e-19,2
train,8,m1,1.0114936428769469e-19,3
train,8,m1,2.703979751662542e-19,4
train,8,m1,7.61486617577127e-14,5
train,8,m1,1.2117525949664754e-12,6
train,8,m1,1.2999735836405346e-12,7
train,8,m1,8.810168306699895e-13,8
train,8,m1,5.05414828912143e-13,9
train,8,m1,2.316650343781035e-12,10
train,8,m1,1.4514949813540783e-16,11
train,8,m1,3.974054700768559e-13,12
train,8,m1,5.294994043919532e-14,13
train,8,m1,1.1646192094472846e-13,14
train,8,m1,7.550757436837474e-13,15
train,8,m1,1.5077923379790657e-14,16
train,8,m1,4.2825623283076e-14,17
train,8,m1,7.438489386078773e-13,18
train,8,m1,2.8507946871203504e-13,19
train,8,m1,2.901546732915483e-13,20
train,8,m1,7.836431500834296e-19,21
train,8,m1,3.6445239187665734e-12,22
train,8,m1,4.3047195582429643e-13,23
train,8,m1,3.7523272249789796e-13,24
train,8,m1,1.948659222739536e-15,25
train,8,m1,1.0925688928879393e-13,26
train,8,m1,1.3593440880300262e-13,27
train,8,m1,2.4947803273499573e-15,28
train,8,m1,1.652877189501148e-13,29
train,8,m1,1.0441215898609676e-13,30
train,8,m1,1.927652509186098e-14,31
train,8,m1,3.9119598334888366e-15,32
train,8,m1,1.5692934690440807e-13,33
train,8,m1,1.6199609470697596e-13,34
train,8,m1,7.412991797012616e-15,35
train,8,m1,1.4661311918749524e-14,36
train,8,m1,3.3595994841889402e-16,37
train,8,m1,1.8071134527480014e-15,38
train,8,m1,1.0478451466970976e-14,39
train,8,m1,8.299574406640114e-15,40
test,8,m1,1.0470238385369504e-32,41
test,8,m1,8.353306185547918e-23,42
test,8,m1,1.0518758714288709e-17,43
test,8,m1,2.1432116877658641e-13,44
test,8,m1,1.0550919289709617e-18,45
test,8,m1,1.0545876644825133e-13,46
test,8,m1,1.4922199760569743e-13,47
test,8,m1,1.4361457173223818e-13,48
test,8,m1,2.3249161812889023e-16,49
test,8,m1,3.892965322934566e-13,50
test,8,m1,9.21049369585758e-13,51
test,8,m1,1.8284520391041297e-16,52
test,8,m1,3.4393619679704e-13,53
test,8,m1,1.887905149323011e-14,54
test,8,m1,6.6447312197870714e-15,55
test,8,m1,3.4130325247874044e-14,56
test,8,m1,6.377350870426148e-15,57
test,8,m1,1.3732054772799818e-13,58
test,8,m1,2.0802277916453626e-15,59
test,8,m1,8.992751442322196e-15,60
test,8,m1,1.4626736033842604e-14,61
test,8,m1,8.547545673641063e-14,62
test,8,m1,3.5065608863836875e-14,63
test,8,m1,9.53894894930446e-14,64
train,9,m1,7.933922948841096e-31,1
train,9,m1,6.59101896139499e-18,2
train,9,m1,9.938901796166586e-19,3
train,9,m1,3.434409235567093e-17,4
train,9,m1,6.264480850292492e-14,5
train,9,m1,7.454666224593343e-13,6
train,9,m1,2.42332217781061e-18,7
train,9,m1,5.72870676135255e-14,8
train,9,m1,6.600417369780065e-13,9
train,9,m1,3.370161815634612e-14,10
train,9,m1,1.1475502080700306e-13,11
train,9,m1,1.914281543542273e-15,12
train,9,m1,1.4617189668124582e-17,13
train,9,m1,5.79176328207795e-14,14
train,9,m1,1.3311890177951542e-14,15
train,9,m1,2.416771610462711e-16,16
train,9,m1,1.1656467620562577e-13,17
train,9,m1,1.8938457301952843e-14,18
train,9,m1,2.1670641355605452e-13,19
train,9,m1,1.3947565704382908e-13,20
train,9,m1,1.8218564677707771e-13,21
train,9,m1,8.495659823424054e-14,22
train,9,m1,5.8714079266357876e-15,23
train,9,m1,5.529935572499457e-14,24
train,9,m1,6.73173664418402e-16,25
train,9,m1,2.480081129341543e-14,26
train,9,m1,1.7431809305485518e-13,27
train,9,m1,1.9308643225968147e-13,28
train,9,m1,1.1374066835947994e-14,29
train,9,m1,7.898542528476948e-17,30
train,9,m1,8.740364423160622e-15,31
train,9,m1,4.776612336595447e-15,32
train,9,m1,5.152063671520768e-14,33
train,9,m1,4.6575865045176204e-14,34
train,9,m1,7.171438329246424e-14,35
train,9,m1,8.098736525158357e-13,36
train,9,m1,2.4670757854694005e-14,37
train,9,m1,6.962457411822942e-13,38
train,9,m1,9.04611367096627e-15,39
train,9,m1,1.348695189817145e-13,40
test,9,m1,5.63122687254263e-26,41
test,9,m1,1.1818057789976175e-16,42
test,9,m1,5.443031442231572e-12,43
test,9,m1,1.3843664746390266e-18,44
test,9,m1,8.353725697296532e-13,45
test,9,m1,1.7699851928732076e-17,46
test,9,m1,1.406835920951836e-14,47
test,9,m1,2.1635937399316907e-12,48
test,9,m1,1.295808404154497e-12,49
test,9,m1,6.473078908823815e-13,50
test,9,m1,2.1709261992242102e-13,51
test,9,m1,4.839656236529932e-13,52
test,9,m1,3.2763022641559524e-16,53
test,9,m1,4.5955667521196605e-14,54
test,9,m1,1.996202411268938e-13,55
test,9,m1,8.794621931748625e-13,56
test,9,m1,4.0721576501437373e-13,57
test,9,m1,8.625116137798983e-13,58
test,9,m1,7.240865384768123e-15,59
test,9,m1,7.917836986103335e-14,60
test,9,m1,4.286674639385202e-13,61
test,9,m1,1.828597765828749e-13,62
test,9,m1,3.7518710469149064e-13,63
test,9,m1,5.823107990400979e-15,64
train,11,m1,8.898148050978796e-31,1
train,11,m1,5.0012919879173e-20,2
train,11,m1,1.6943770969802667e-21,3
train,11,m1,5.492654526244388e-19,4
train,11,m1,1.5775437012404444e-15,5
train,11,m1,5.376147762376198e-15,6
train,11,m1,1.0113107183282177e-12,7
train,11,m1,3.725340890804729e-13,8
train,11,m1,8.021226505271553e-14,9
train,11,m1,2.576157061111306e-13,10
train,11,m1,3.1847926361828604e-15,11
train,11,m1,1.0610232275532732e-18,12
train,11,m1,1.1667962874096355e-13,13
train,11,m1,5.786473730728936e-14,14
train,11,m1,2.2150194479704337e-14,15
train,11,m1,6.921937524030641e-13,16
train,11,m1,3.328667094563975e-13,17
train,11,m1,2.2512728985700503e-13,18
train,11,m1,1.3470240276935302e-13,19
train,11,m1,4.237418902702382e-16,20
train,11,m1,1.1444666828813732e-12,21
train,11,m1,5.698922236896387e-13,22
train,11,m1,2.9019513944357044e-15,23
train,11,m1,6.344418263318219e-13,24
train,11,m1,2.868874164922361e-14,25
train,11,m1,7.673089865312815e-14,26
train,11,m1,7.477713110173867e-13,27
train,11,m1,1.2725451660304532e-13,28
train,11,m1,6.24961074644631e-13,29
train,11,m1,1.860310933483834e-15,30
train,11,m1,7.104786052015977e-13,31
train,11,m1,8.13813467027795e-14,32
train,11,m1,8.386305159428092e-14,33
train,11,m1,8.122674082823578e-13,34
train,11,m1,1.5392289493768724e-13,35
train,11,m1,4.419373057069041e-14,36
train,11,m1,1.3907569486239918e-13,37
train,11,m1,1.5595280939578217e-14,38
train,11,m1,2.976937273080349e-14,39
train,11,m1,2.0713008131584276e-12,40
test,11,m1,5.190149627736489e-32,41
test,11,m1,3.0868557354408926e-17,42
test,11,m1,5.796458452111963e-11,43
test,11,m1,9.309088132129936e-18,44
test,11,m1,1.286559799422435e-16,45
test,11,m1,1.2029129930102474e-15,46
test,11,m1,2.251453147181226e-13,47
test,11,m1,1.644192086354499e-14,48
test,11,m1,1.7874771961515733e-14,49
test,11,m1,4.1022019087828474e-14,50
test,11,m1,9.884624619738245e-15,51
test,11,m1,4.468182144808444e-14,52
test,11,m1,5.076413803748771e-14,53
test,11,m1,1.055134712241168e-14,54
test,11,m1,1.5636706610522993e-13,55
test,11,m1,5.4770065165046095e-14,56
test,11,m1,2.3851473706791755e-14,57
test,11,m1,2.904865204714918e-13,58
test,11,m1,2.258620401167713e-13,59
test,11,m1,3.65305489579814e-15,60
test,11,m1,2.6887929274570233e-14,61
test,11,m1,3.2574301583328897e-15,62
test,11,m1,9.605235714877508e-14,63
test,11,m1,6.1371873837264e-14,64
train,12,m1,1.7259484977558539e-31,1
train,12,m1,1.2369975131299435e-21,2
train,12,m1,4.747554617230004e-14,3
train,12,m1,8.347161503663436e-12,4
train,12,m1,5.673335845938288e-20,5
train,12,m1,1.7598419733298374e-17,6
train,12,m1,5.121653833461623e-14,7
train,12,m1,2.7565271029303395e-14,8
train,12,m1,1.5613581933436593e-13,9
train,12,m1,1.1611555293338639e-17,10
train,12,m1,1.3676280702541732e-13,11
train,12,m1,2.879583778456901e-13,12
train,12,m1,5.207588205872592e-16,13
train,12,m1,1.4475696506820006e-14,14
train,12,m1,5.796828945678345e-13,15
train,12,m1,2.33943531034977e-19,16
train,12,m1,2.3095412098072567e-14,17
train,12,m1,1.8031097990568734e-13,18
train,12,m1,1.4590142516455323e-14,19
train,12,m1,2.9092432130874146e-13,20
train,12,m1,3.3765755491112215e-14,21
train,12,m1,3.4040173837231874e-14,22
train,12,m1,5.035815218125341e-16,23
train,12,m1,2.510161810397385e-14,24
train,12,m1,4.01298460607491e-14,25
train,12,m1,8.144447572952518e-13,26
train,12,m1,2.926557108630379e-14,27
train,12,m1,1.5968353213064584e-14,28
train,12,m1,1.4240233536816817e-17,29
train,12,m1,5.290517373149339e-13,30
train,12,m1,5.1517102893751734e-15,31
train,12,m1,5.5149369229332e-13,32
train,12,m1,7.100640350899594e-15,33
train,12,m1,6.917261360060711e-13,34
train,12,m1,5.471994385386481e-13,35
train,12,m1,3.859341299772452e-15,36
train,12,m1,3.42548716171856e-13,37
train,12,m1,1.3952637873196339e-12,38
train,12,m1,2.4218081477764237e-17,39
train,12,m1,1.0832024025572012e-13,40
test,12,m1,1.7643167744260154e-30,41
test,12,m1,1.4642410405001324e-17,42
test,12,m1,8.512297308101494e-17,43
test,12,m1,1.287024170346516e-18,44
test,12,m1,3.098656246413971e-14,45
test,12,m1,1.4088686814406337e-12,46
test,12,m1,6.612026007144162e-16,47
test,12,m1,1.579765235727032e-13,48
test,12,m1,1.5695490697062442e-13,49
test,12,m1,3.4620201670720885e-13,50
test,12,m1,4.106624762467703e-12,51
test,12,m1,9.930187369004001e-14,52
test,12,m1,1.41951141431245e-16,53
test,12,m1,2.1750607533870068e-15,54
test,12,m1,3.2768368097083056e-13,55
test,12,m1,4.5181753846081085e-13,56
test,12,m1,2.9735041469011736e-13,57
test,12,m1,4.2788340280869655e-14,58
test,12,m1,2.328447493409741e-13,59
test,12,m1,1.6195438002838958e-13,60
test,12,m1,6.132918761188712e-15,61
test,12,m1,2.484318631888749e-13,62
test,12,m1,7.026808469942289e-14,63
test,12,m1,6.661118054709925e-13,64
train,13,m1,9.455476723974841e-33,1
train,13,m1,1.5188836731930282e-23,2
train,13,m1,2.0003756409561063e-13,3
train,13,m1,6.347167512681641e-20,4
train,13,m1,1.2229458383735138e-17,5
train,13,m1,1.3987502128776086e-11,6
train,13,m1,1.024028084550821e-11,7
train,13,m1,5.009507565711946e-12,8
train,13,m1,4.469561516787224e-16,9
train,13,m1,1.5187335485855332e-17,10
train,13,m1,9.336350269284477e-12,11
train,13,m1,2.038461867565674e-15,12
train,13,m1,6.386476417152842e-12,13
train,13,m1,5.429762542363825e-12,14
train,13,m1,1.4164808215255675e-11,15
train,13,m1,3.557349727290049e-12,16
train,13,m1,9.495265684833498e-12,17
train,13,m1,6.031707387244359e-14,18
train,13,m1,1.2416556023913013e-14,19
train,13,m1,2.4303883558451922e-11,20
train,13,m1,1.3944645134780775e-12,21
train,13,m1,2.953302207821251e-13,22
train,13,m1,3.873007817234431e-12,23
train,13,m1,1.8811360347030515e-13,24
train,13,m1,1.1679007370576922e-12,25
train,13,m1,8.95133446532359e-12,26
train,13,m1,2.671342097179674e-12,27
train,13,m1,4.973627304276362e-13,28
train,13,m1,1.8764705772295748e-13,29
train,13,m1,2.314959747333478e-13,30
train,13,m1,4.064929409785048e-14,31
train,13,m1,1.1543001797453822e-13,32
train,13,m1,5.3392261044251516e-14,33
train,13,m1,6.036378265728698e-14,34
train,13,m1,5.584527523576355e-13,35
train,13,m1,1.9052667836428824e-14,36
train,13,m1,1.6070776437046574e-14,37
train,13,m1,8.784037950140822e-14,38
train,13,m1,3.515413871460482e-13,39
train,13,m1,1.5146094285451578e-14,40
test,13,m1,2.3503291082544416e-30,41
test,13,m1,7.195821165249874e-18,42
test,13,m1,2.326820173711476e-14,43
test,13,m1,6.260237011938841e-13,44
test,13,m1,9.040506522804226e-21,45
test,13,m1,3.068250135299794e-14,46
test,13,m1,3.5127817034743485e-18,47
test,13,m1,2.4943146001198785e-23,48
test,13,m1,2.3850757963951325e-15,49
test,13,m1,2.7993522804226224e-18,50
test,13,m1,2.9149212820380705e-17,51
test,13,m1,1.9881435365208533e-14,52
test,13,m1,3.053177353409993e-14,53
test,13,m1,1.0077184177175944e-13,54
test,13,m1,2.286339283316067e-15,55
test,13,m1,2.9478205049305705e-16,56
test,13,m1,2.0973069404773247e-14,57
test,13,m1,3.5605205300124376e-17,58
test,13,m1,5.823711501375898e-17,59
test,13,m1,4.350405262811344e-14,60
test,13,m1,1.6233267320120458e-16,61
test,13,m1,2.844811438551546e-17,62
test,13,m1,2.899417156560814e-14,63
test,13,m1,8.066988264928267e-16,64
train,14,m1,1.7060906986546445e-28,1
train,14,m1,4.029345246300822e-22,2
train,14,m1,1.5497653740220673e-18,3
train,14,m1,1.4023703801945703e-13,4
train,14,m1,1.6200431558524553e-17,5
train,14,m1,2.470029601114713e-15,6
train,14,m1,1.587699732157142e-14,7
train,14,m1,4.2505764035530717e-19,8
train,14,m1,4.015854353700207e-14,9
train,14,m1,1.301197372475214e-17,10
train,14,m1,5.918445783779187e-15,11
train,14,m1,4.640881236028576e-15,12
train,14,m1,2.2674904285474064e-14,13
train,14,m1,2.3240356376006722e-14,14
train,14,m1,2.0281531377844102e-14,15
train,14,m1,3.681689268096545e-15,16
train,14,m1,1.7198656710490194e-14,17
train,14,m1,1.6316414297684427e-14,18
train,14,m1,8.229107194659187e-15,19
train,14,m1,7.646105534371485e-16,20
train,14,m1,3.294843550673553e-16,21
train,14,m1,5.502936736118905e-15,22
train,14,m1,4.0053241756252134e-13,23
train,14,m1,1.6897522606400955e-13,24
train,14,m1,5.637389240451896e-15,25
train,14,m1,7.135901570164138e-14,26
train,14,m1,3.399037761729574e-15,27
train,14,m1,1.1282284039849412e-15,28
train,14,m1,6.488394772228819e-15,29
train,14,m1,3.3428369139210145e-15,30
train,14,m1,2.6124286720973118e-14,31
train,14,m1,1.277414199402473e-14,32
train,14,m1,1.6126353995660897e-13,33
train,14,m1,7.96550122411123e-15,34
train,14,m1,1.224566915968353e-13,35
train,14,m1,2.0999840050477808e-13,36
train,14,m1,1.7352928938755988e-15,37
train,14,m1,7.57427449346636e-15,38
train,14,m1,2.0696392868816207e-14,39
train,14,m1,1.1417542496031715e-14,40
test,14,m1,2.136832995548492e-28,41
test,14,m1,7.091468505265977e-20,42
test,14,m1,8.853610847199809e-19,43
test,14,m1,6.297850899095701e-16,44
test,14,m1,6.224528271286944e-13,45
test,14,m1,9.977432325703004e-15,46
test,14,m1,6.199738530714149e-13,47
test,14,m1,2.1419726156774894e-18,48
test,14,m1,5.4998991472210434e-12,49
test,14,m1,1.6248656744101767e-14,50
test,14,m1,1.478483134531583e-11,51
test,14,m1,1.8995442290512324e-14,52
test,14,m1,3.146889216223969e-13,53
test,14,m1,3.883588888437027e-15,54
test,14,m1,1.3589610258499599e-15,55
test,14,m1,4.394520771583421e-13,56
test,14,m1,2.2367187380131943e-14,57
test,14,m1,1.447483761541149e-14,58
test,14,m1,2.598843449469479e-14,59
test,14,m1,3.398118730981803e-15,60
test,14,m1,2.5452874196870735e-14,61
test,14,m1,3.58364488257934e-13,62
test,14,m1,1.8946462610337344e-15,63
test,14,m1,4.030650325222845e-15,64
train,17,m1,6.468783404552467e-29,1
train,17,m1,6.665633573224914e-23,2
train,17,m1,1.4115331539067994e-18,3
train,17,m1,2.6693944224209776e-16,4
train,17,m1,3.7966518917290714e-18,5
train,17,m1,1.0941979066520988e-13,6
train,17,m1,9.721376481586219e-12,7
train,17,m1,6.838440404222101e-13,8
train,17,m1,9.034524864337534e-12,9
train,17,m1,1.675141823214224e-14,10
train,17,m1,8.549975831495527e-12,11
train,17,m1,6.649839966871296e-12,12
train,17,m1,1.639003874027295e-13,13
train,17,m1,7.129046159827512e-13,14
train,17,m1,1.1256859498904627e-14,15
train,17,m1,9.675560794729886e-15,16
train,17,m1,3.4860725146423216e-14,17
train,17,m1,6.67324268760483e-12,18
train,17,m1,4.038054612909292e-13,19
train,17,m1,4.361800417379547e-12,20
train,17,m1,3.917625772398292e-12,21
train,17,m1,1.0759827273956746e-12,22
train,17,m1,2.0606835682279723e-11,23
train,17,m1,3.0567716868996897e-13,24
train,17,m1,3.07661079772259e-12,25
train,17,m1,2.343417994377095e-12,26
train,17,m1,1.2813665444698677e-17,27
train,17,m1,1.1832629494279434e-11,28
train,17,m1,1.7764118084503955e-12,29
train,17,m1,1.0423361926389214e-15,30
train,17,m1,7.191636175463145e-12,31
train,17,m1,2.923980935848336e-12,32
train,17,m1,7.362385440884411e-13,33
train,17,m1,1.4885392181016033e-12,34
train,17,m1,4.595214183125695e-13,35
train,17,m1,1.9088219503290982e-14,36
train,17,m1,2.6948384387708024e-13,37
train,17,m1,7.143787997474491e-16,38
train,17,m1,3.7988750057997567e-13,39
train,17,m1,2.6841571500180184e-12,40
test,17,m1,2.263945816325508e-28,41
test,17,m1,7.685022396958635e-18,42
