blockcollect,ID,condition,correctcollect,p,trialcollect
train,3,m1,0.4166666666666667,2.4128531742707693e-06,5
train,3,m1,0.6666666666666666,3.0150547012861418e-06,6
train,3,m1,0.5,3.62742474952858e-06,7
train,3,m1,0.25,4.24063402770984e-06,8
train,3,m1,0.25,4.8478696699655445e-06,9
train,3,m1,0.3333333333333333,2.795608849110268e-07,10
train,3,m1,0.5,0.00011956508366153631,11
train,3,m1,0.4166666666666667,0.0001132422094928779,12
train,3,m1,0.3333333333333333,0.00015761737309836308,13
train,3,m1,1.0,0.0001682439814067829,14
train,3,m1,0.8333333333333334,0.00022252899530004447,15
train,3,m1,0.3333333333333333,0.00018841292184707307,16
train,3,m1,0.16666666666666666,0.0002014418920466156,17
train,3,m1,0.5,0.0002875436809950385,18
train,3,m1,0.8333333333333334,0.00030102302676804767,19
train,3,m1,0.75,0.0004087096394989422,20
train,3,m1,0.3333333333333333,0.00035041081567841376,21
train,3,m1,0.75,0.0005532649529041394,22
train,3,m1,0.75,0.0004209239460997583,23
train,3,m1,0.3333333333333333,0.00037447511557649264,24
train,3,m1,0.25,0.00021240703870810024,25
train,3,m1,0.8333333333333334,0.0004107306647228661,26
train,3,m1,0.25,0.002736322234518935,27
train,3,m1,0.8333333333333334,0.0002958558690252746,28
train,3,m1,0.6666666666666666,0.0005923821428921024,29
train,3,m1,0.3333333333333333,0.0033878655893307854,30
train,3,m1,0.75,0.0006677165110632014,31
train,3,m1,0.9166666666666666,0.0005642091936371407,32
train,3,m1,0.75,0.0008306667484447488,33
train,3,m1,0.8333333333333334,0.00033894874784495463,34
train,3,m1,0.5,0.0007288789224340306,35
train,3,m1,0.6666666666666666,0.003707920641206156,36
train,3,m1,0.8333333333333334,0.000929739290462393,37
train,3,m1,0.75,0.002417378914555252,38
train,3,m1,0.4166666666666667,0.0004396455109340551,39
train,3,m1,0.8333333333333334,0.0009686318908432677,40
test,3,m1,0.16666666666666666,1.2758203954477038e-08,41
test,3,m1,0.08333333333333333,1.1674836329151268e-05,42
test,3,m1,0.16666666666666666,1.826366888629014e-05,43
test,3,m1,0.16666666666666666,2.3837167962924336e-05,44
test,3,m1,0.4166666666666667,3.069584312588853e-05,45
test,3,m1,0.5833333333333334,2.5974061918080217e-05,46
test,3,m1,0.75,2.143286265328973e-05,47
test,3,m1,0.3333333333333333,2.219269156787171e-05,48
test,3,m1,0.3333333333333333,0.00018778934603483124,49
test,3,m1,0.08333333333333333,0.0002793217363928704,50
test,3,m1,0.16666666666666666,0.00020300322523361905,51
test,3,m1,0.16666666666666666,0.0010955369545273999,52
test,3,m1,0.16666666666666666,0.0012536946583158917,53
test,3,m1,0.25,0.0014581486944473202,54
test,3,m1,0.6666666666666666,0.0003833885721093539,55
test,3,m1,0.6666666666666666,0.00031700744965776296,56
test,3,m1,0.16666666666666666,0.0012952453661677751,57
test,3,m1,0.75,0.0004777447461156639,58
test,3,m1,0.25,0.00036257844535657444,59
test,3,m1,0.75,0.0002449139667324892,60
test,3,m1,0.25,0.0020883271413050706,61
test,3,m1,0.16666666666666666,0.00205002639102077,62
test,3,m1,0.75,0.00025534148676869693,63
test,3,m1,0.25,0.0005106193562902057,64
train,4,m1,0.25,2.2069826936868556e-09,1
train,4,m1,0.4166666666666667,2.2071244144739033e-09,2
train,4,m1,0.3333333333333333,6.591511165281122e-09,3
train,4,m1,0.4166666666666667,7.113515641055217e-07,4
train,4,m1,0.3333333333333333,3.6255212201921864e-07,5
train,4,m1,0.16666666666666666,1.467576983659253e-05,6
train,4,m1,0.3333333333333333,8.317482377756364e-06,7
train,4,m1,0.3333333333333333,2.8097264245418016e-05,8
train,4,m1,0.16666666666666666,3.021801553903898e-05,9
train,4,m1,0.3333333333333333,2.5371545807571565e-05,10
train,4,m1,0.5833333333333334,2.7168151702127454e-05,11
train,4,m1,0.4166666666666667,1.2541660873505837e-05,12
train,4,m1,0.8333333333333334,0.00040607716131061197,13
train,4,m1,0.08333333333333333,3.493262285018462e-05,14
train,4,m1,0.4166666666666667,0.0005222726899850048,15
train,4,m1,0.75,0.0006630114853362558,16
train,4,m1,0.8333333333333334,0.0008200327385820923,17
train,4,m1,0.3333333333333333,0.0009927407544228365,18
train,4,m1,0.25,0.0011804653356752067,19
train,4,m1,0.08333333333333333,0.00019298884226710443,20
train,4,m1,0.08333333333333333,3.4865073277843373e-05,21
train,4,m1,0.3333333333333333,5.1191489879691525e-05,22
train,4,m1,0.8333333333333334,0.0010051596945973274,23
train,4,m1,0.25,0.0011685566699649592,24
train,4,m1,0.08333333333333333,5.178744526944882e-05,25
train,4,m1,0.75,0.0007045949759350274,26
train,4,m1,0.3333333333333333,0.0002076282549387914,27
train,4,m1,0.75,0.007033042163353963,28
train,4,m1,0.75,4.536468972152207e-05,29
train,4,m1,0.6666666666666666,0.00023097787157795954,30
train,4,m1,0.8333333333333334,0.0007497402929191746,31
train,4,m1,0.75,0.007201239871588542,32
train,4,m1,1.0,0.00244493489320353,33
train,4,m1,0.08333333333333333,0.0007139967326472078,34
train,4,m1,0.75,0.00022127929253668488,35
train,4,m1,0.8333333333333334,0.0010008648720821389,36
train,4,m1,0.5833333333333334,3.6999945659555805e-05,37
train,4,m1,0.6666666666666666,0.00021556857314318463,38
train,4,m1,0.16666666666666666,0.0008167421294162376,39
train,4,m1,1.0,0.007452494997202357,40
test,4,m1,0.75,0.0009607113345018575,41
test,4,m1,0.16666666666666666,0.002784274422759817,42
test,4,m1,0.75,0.0028994380114138896,43
test,4,m1,0.16666666666666666,0.00022598108571493167,44
test,4,m1,0.6666666666666666,0.0002502254265708367,45
test,4,m1,0.16666666666666666,0.003219451168966549,46
test,4,m1,0.8333333333333334,0.0012745132152570703,47
test,4,m1,0.4166666666666667,0.003150633796366681,48
test,4,m1,0.25,0.0013441618163841497,49
test,4,m1,0.25,0.003277722787929315,50
test,4,m1,0.8333333333333334,0.0012399696919391523,51
test,4,m1,0.8333333333333334,0.0034915674737124726,52
test,4,m1,0.8333333333333334,0.0033890599932510593,53
test,4,m1,0.75,0.004349180792020784,54
test,4,m1,0.75,0.00019042902898465866,55
test,4,m1,0.16666666666666666,0.004057104185269062,56
test,4,m1,0.5,0.0050605386249238955,57
