blockcollect,ID,condition,correctcollect,p,trialcollect,recall_likelihood
train,2,m1,0.4166666666666667,0.00011632513145470125,31,2.1982254507486605e-09
train,2,m1,0.16666666666666666,1.3112013925593294e-05,32,2.195990237653498e-09
train,2,m1,0.25,0.0006936621238859213,33,2.1924897579402945e-09
train,2,m1,0.4166666666666667,0.0006552303360171941,34,2.2016322565493343e-09
train,2,m1,0.16666666666666666,0.0008866420703760139,35,2.1949994148603797e-09
train,2,m1,0.3333333333333333,0.0006682177424444167,36,2.193931656430351e-09
train,2,m1,0.3333333333333333,0.0038329602830759427,37,2.2018214705445825e-09
train,2,m1,0.4166666666666667,0.00036194615193378373,38,2.188187949772922e-09
train,2,m1,0.5833333333333334,9.5079451000599e-05,39,2.195095940737697e-09
train,2,m1,0.3333333333333333,0.0003205146896397282,40,2.1806240770286186e-09
test,2,m1,0.3333333333333333,0.001600327910993132,41,2.180020857245786e-09
test,2,m1,0.3333333333333333,7.5717880969242e-07,42,2.170043858519893e-09
test,2,m1,0.16666666666666666,2.5604949995480472e-05,43,2.2033822091311477e-09
test,2,m1,0.3333333333333333,2.322956854340941e-06,44,2.1968535858059048e-09
test,2,m1,0.08333333333333333,7.788871733250787e-08,45,2.1976806584346896e-09
test,2,m1,0.4166666666666667,0.00015445748538538509,46,2.1920645927780194e-09
test,2,m1,0.16666666666666666,0.0009779680840314698,47,2.1791427177566317e-09
test,2,m1,0.16666666666666666,0.017156786042192198,48,2.1972261989688233e-09
test,2,m1,0.3333333333333333,0.0027237354419521174,49,2.1822411124569976e-09
test,2,m1,0.16666666666666666,0.01672573435651265,50,2.19522515385879e-09
test,2,m1,0.16666666666666666,0.016633446268698344,51,2.1942396991978097e-09
test,2,m1,0.25,1.226250145077117e-06,52,2.1994529920457196e-09
test,2,m1,0.16666666666666666,0.002300380260043672,53,2.19810152198652e-09
test,2,m1,0.5833333333333334,0.0003608653447551652,54,2.1931816032882536e-09
test,2,m1,0.3333333333333333,0.0011055941182808466,55,2.1996021261449474e-09
test,2,m1,0.16666666666666666,0.016730785613907256,56,2.198591481686425e-09
test,2,m1,0.16666666666666666,0.016636369532468765,57,2.189263093556643e-09
test,2,m1,0.3333333333333333,0.00011794596285962895,58,2.199064590553525e-09
test,2,m1,0.3333333333333333,0.00023015206334149046,59,2.1845234495288037e-09
test,2,m1,0.08333333333333333,9.583285952425169e-08,60,2.195685784084239e-09
